id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__tags,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1117346458,Funko Pop Squirtle #504 Pokémon Compatible Funko,800855-MLA48682187975_122021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1117346458-funko-pop-squirtle-504-pokemon-compatible-funko-_JM,MLA3422,MLA-ACTION_FIGURES,8,2590.0,200,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],802641777,FERNANDASTACCHIOTTI,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,165,2657,0.09,0.06,0.85,2822,60 days,337,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,640.38,48.35,6878,1
MLA1172816203,Album Stranger Things: Pack Album + 60 Sobres - Original,980112-MLA51624150854_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1172816203-album-stranger-things-pack-album-60-sobres-original-_JM,MLA1964,MLA-STICKER_ALBUMS,9,6820.0,100,1,"['catalog_listing_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['MLA-chg-threshold-Feb-23'],113178335,FIGUSMAYORISTA,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,88,2986,0.0,0.01,0.99,3074,60 days,408,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,1686.25,48.35,7145,10
MLA1299593068,Figuritas Mundial Qatar 2022 X 50 Sobres Panini Orig. Rey,665201-MLA53285791694_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1299593068-figuritas-mundial-qatar-2022-x-50-sobres-panini-orig-rey-_JM,MLA1965,MLA-COLLECTIBLE_ALBUM_STICKERS,10,8489.0,50,500,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",232667681,LA.REINADELASFIGUS,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,593,13857,0.02,0.02,0.96,14450,60 days,1647,60 days,0.0087,15,60 days,0.0213,34,60 days,0.0052,9,6,2098.91,48.35,7260,6
MLA1133717840,"Bordado Para Niños - Kits Para Bordar - Unicornio, Dragon",758724-MLA49759731491_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1133717840-bordado-para-ninos-kits-para-bordar-unicornio-dragon-_JM,MLA418289,MLA-TOYS_AND_GAMES,11,7556.89,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'self_service_in']",728934711,ERMITA CREA,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,silver,35,762,0.0,0.0,1.0,797,60 days,95,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6,1868.44,48.35,6997,1
MLA885144699,Skate Doble Cola Patineta Infantil 703,781492-MLA52628802287_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-885144699-skate-doble-cola-patineta-infantil-703-_JM,MLA90337,MLA-KID_SKATEBOARDS,12,9999.0,250,50,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",455130039,PANDA.TOYS,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,557,8586,0.16,0.02,0.82,9143,60 days,2564,60 days,0.0058,16,60 days,0.0703,182,60 days,0.0033,9,6,2472.25,48.35,6448,3
MLA1147964656,Rainbocorns Sparkle Heart Sorpresa Dorado Serie 3 9237,709997-MLA50849402490_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1147964656-rainbocorns-sparkle-heart-sorpresa-dorado-serie-3-9237-_JM,MLA2968,MLA-DOLLS,13,6595.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,False,"['MLA-chg-threshold-Feb-23', 'self_service_out']",128411524,KINDERLAND OFICIAL,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",5_green,platinum,8309,180509,0.05,0.02,0.93,188818,60 days,30143,60 days,0.0125,397,60 days,0.1286,3638,60 days,0.0024,77,6,1630.61,48.35,7086,10
MLA876778273,Juego De Ciencias La Ciencia Del Agua Galileo Experimentos,891664-MLA43503683565_092020,gold_special,https://articulo.mercadolibre.com.ar/MLA-876778273-juego-de-ciencias-la-ciencia-del-agua-galileo-experimentos-_JM,MLA1161,MLA-BOARD_GAMES,14,5390.0,500,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],187104263,GIRODIDACTICO TIENDAOFICIAL,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,798,20248,0.03,0.01,0.96,21046,60 days,2653,60 days,0.0039,11,60 days,0.0023,6,60 days,0.0036,10,6,1332.68,48.35,6845,7
MLA1153569532,Kit Niñez Plastilina Acuarela Tempera Alba Sin Tacc Celiaco,689483-MLA51147649729_082022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1153569532-kit-ninez-plastilina-acuarela-tempera-alba-sin-tacc-celiaco-_JM,MLA418285,MLA-SCHOOL_MODELING_CLAYS,15,1150.0,25,500,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],13858810,LIBRERIAAGUILAR_MF,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,6120,112626,0.08,0.04,0.88,118746,60 days,29624,60 days,0.0136,422,60 days,0.014,348,60 days,0.0089,279,6,284.34,48.35,7110,15
MLA1281860189,Juego De Mesa Corre Corre Top Toys 791,632061-MLA46982949707_082021,gold_special,https://www.mercadolibre.com.ar/juego-de-mesa-corre-corre-top-toys-791/p/MLA19709899,MLA1161,MLA-BOARD_GAMES,16,2350.79,0,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],182964959,FIREWOLFCOLECCIONABLES,"['normal', 'credits_priority_1', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,57,1032,0.0,0.0,1.0,1089,60 days,381,60 days,0.0,0,60 days,0.0,0,60 days,0.0,1,6,581.23,48.35,7230,7
MLA1109074667,Tobogan Elenfantito Lady Srj,838179-MLA47962746776_102021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1109074667-tobogan-elenfantito-lady-srj-_JM,MLA12400,MLA-DOLL_PLAYSETS,17,18699.15,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",50970363,SOBRE-RUEDAS-JUGUETES,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,837,17952,0.03,0.01,0.96,18789,60 days,3579,60 days,0.0034,13,60 days,0.0028,10,60 days,0.0066,25,6,4623.36,48.35,7186,14
MLA924931855,Tobogan Infantil Vxplay Plástico Plegable 3 Escalones,884465-MLA51260993803_082022,gold_special,https://articulo.mercadolibre.com.ar/MLA-924931855-tobogan-infantil-vxplay-plastico-plegable-3-escalones-_JM,MLA11234,MLA-PLAYGROUND_SLIDES,18,17290.0,500,150,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",default,me1,False,True,['optional_me1_chosen'],52509828,VIRTUALMARKETX,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1006,24639,0.01,0.03,0.96,25645,60 days,3917,60 days,0.0039,16,60 days,0.0021,6,60 days,0.0056,23,6,4274.95,48.35,6678,11
MLA795322779,Motor Mini Tipo Mabuchi 12 Volts Japones Modelismo Robotica,716672-MLA31244607755_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-795322779-motor-mini-tipo-mabuchi-12-volts-japones-modelismo-robotica-_JM,MLA1847,MLA-TOYS_AND_GAMES,19,1799.0,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],68235027,DISTRIHORSEPOWER,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1375,18702,0.02,0.02,0.96,20077,60 days,2843,60 days,0.0069,21,60 days,0.0115,31,60 days,0.0019,6,6,444.8,48.35,5963,18
MLA1232135678,Lego Super Heroes - Armadura Robótica De Thanos (76141),977971-MLA42602739898_072020,gold_special,https://www.mercadolibre.com.ar/lego-super-heroes-armadura-robotica-de-thanos-76141/p/MLA19781336,MLA1157,MLA-TOY_BUILDING_SETS,20,16700.0,1,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,['mandatory_free_shipping'],159103537,GEICOLLECTIBLES,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,840,6236,0.05,0.01,0.94,7076,60 days,1046,60 days,0.0086,10,60 days,0.0568,44,60 days,0.0086,10,6,4129.07,48.35,7195,8
MLA1236116714,Perro Perrito Juguete Camina Ladra Menea Cola Luces En Ojos,812136-MLA52391251196_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1236116714-perro-perrito-juguete-camina-ladra-menea-cola-luces-en-ojos-_JM,MLA1166,MLA-STUFFED_TOYS,21,2290.0,50,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],53452597,MILUNCHIN,"['normal', 'credits_active_borrower', 'credits_profile', 'messages_as_seller']",5_green,platinum,132,2974,0.0,0.0,1.0,3106,60 days,664,60 days,0.0,2,60 days,0.0234,15,60 days,0.0,0,6,566.2,48.35,7197,11
MLA910065437,Comiditas Para Casitas De Muñecas Barbie 40 Unidades,881163-MLA51720436523_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-910065437-comiditas-para-casitas-de-munecas-barbie-40-unidades-_JM,MLA409417,MLA-DOLLHOUSES,22,1500.0,250,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,[],134637869,MIMUSA1011,"['normal', 'credits_priority_4', 'credits_profile', 'messages_as_seller']",5_green,,6,187,0.0,0.0,1.0,193,365 days,187,365 days,0.0,0,365 days,0.0056,1,365 days,0.0,0,6,370.88,48.35,7150,9
MLA1136681136,Figuritas Sonic 2022 Album + 20 Sobres Fs,920185-MLA49928049181_052022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1136681136-figuritas-sonic-2022-album-20-sobres-fs-_JM,MLA1965,MLA-COLLECTIBLE_ALBUM_STICKERS,23,1949.0,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],413717268,FIGU SHOP,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,608,16371,0.01,0.01,0.98,16979,60 days,3290,60 days,0.0026,9,60 days,0.0069,21,60 days,0.0,0,6,481.89,48.35,7012,3
MLA1310548189,Figuritas Mundial Qatar 2022 X 20 Sobres Panini Orig. Rey,845442-MLA53285869393_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1310548189-figuritas-mundial-qatar-2022-x-20-sobres-panini-orig-rey-_JM,MLA1965,MLA-COLLECTIBLE_ALBUM_STICKERS,24,2999.0,50,500,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],232667681,LA.REINADELASFIGUS,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,593,13857,0.02,0.02,0.96,14450,60 days,1647,60 days,0.0087,15,60 days,0.0213,34,60 days,0.0052,9,6,741.5,48.35,7260,6
MLA1210823429,Figuritas Sueltas Arabia Saudita Ksa  Panini Mundial 2022  ,843195-MLA52099502675_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1210823429-figuritas-sueltas-arabia-saudita-ksa-panini-mundial-2022-_JM,MLA1965,MLA-COLLECTIBLE_ALBUM_STICKERS,25,270.0,25,50,"['standard_price_by_channel', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],161062046,SEGURIDADATUSPIES,"['normal', 'credits_priority_4', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,626,10031,0.01,0.01,0.98,10657,60 days,1325,60 days,0.0,1,60 days,0.006,8,60 days,0.0,0,6,66.76,48.35,7179,8
MLA699212600,Tractor Grande Duravit Ploppy 185212,752230-MLA51554851128_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-699212600-tractor-grande-duravit-ploppy-185212-_JM,MLA433685,MLA-NON_REMOTE_CONTROL_TOY_VEHICLES,26,4710.0,100,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,['self_service_in'],69877047,JUGUETERIA_PLOPPY,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,500,9664,0.01,0.01,0.98,10164,60 days,1761,60 days,0.0125,23,60 days,0.0112,19,60 days,0.0054,10,6,1164.55,48.35,5417,13
MLA1152984453,Figura De Acción Jurassic World: Mundo Jurásico Indominus Rex Camp Cretaceous Gph95 De Mattel Super Colossal,937365-MLA48536254982_122021,gold_special,https://www.mercadolibre.com.ar/figura-de-accion-jurassic-world-mundo-jurasico-indominus-rex-camp-cretaceous-gph95-de-mattel-super-colossal/p/MLA18639740,MLA3422,MLA-ACTION_FIGURES,27,87999.0,0,1,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,['mandatory_free_shipping'],79798563,MARKET_DIGITAL_ARG,"['normal', 'messages_as_seller']",3_yellow,,27,105,0.0,0.0,1.0,132,365 days,105,365 days,0.0,1,365 days,0.0882,9,365 days,0.0303,4,6,21757.75,48.35,7108,17
MLA898101494,Tocador Set De Belleza Mochila Beauty 2 En 1 Babymovil,636594-MLA49716362440_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-898101494-tocador-set-de-belleza-mochila-beauty-2-en-1-babymovil-_JM,MLA70169,MLA-TOY_VANITIES,28,6499.0,100,50,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],72555338,BABY MOVIL,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,2800,46934,0.04,0.02,0.94,49734,60 days,11756,60 days,0.0095,118,60 days,0.0126,143,60 days,0.0063,79,6,1606.88,48.35,6476,11
MLA1303646670,Rompecabezas 3d Juegos Del Caracol Dinosaurios 3d De 70 Piezas,973577-MLA48802412130_012022,gold_pro,https://www.mercadolibre.com.ar/rompecabezas-3d-juegos-del-caracol-dinosaurios-3d-de-70-piezas/p/MLA16597454,MLA1858,MLA-PUZZLES,29,2750.0,0,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],83641951,CLUBDETIENDAS.COM.AR,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,gold,139,2636,0.0,0.01,0.99,2775,60 days,259,60 days,0.0,0,60 days,0.0257,6,60 days,0.0,0,6,458.33,0.0,7255,13
MLA925829333,Fichero Texas Holdem Casino Style 200 Fichas Cartas Y Paño,607615-MLA46414479114_062021,gold_special,https://articulo.mercadolibre.com.ar/MLA-925829333-fichero-texas-holdem-casino-style-200-fichas-cartas-y-pano-_JM,MLA413483,MLA-POKER_SETS,30,4499.0,25,500,"['poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],3255473,HAPPY--BUY,"['normal', 'eshop', 'medium_seller', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,9278,151753,0.04,0.04,0.92,161031,60 days,34805,60 days,0.0051,190,60 days,0.0327,1131,60 days,0.0032,118,6,1112.38,48.35,6684,16
MLA1167160274,Bebé Bebote Real Pintado A Mano Reborn Unico!,842808-MLA53293844481_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1167160274-bebe-bebote-real-pintado-a-mano-reborn-unico-_JM,MLA2968,MLA-DOLLS,31,23999.0,25,1,"['standard_price_by_channel', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",drop_off,me2,False,True,['mandatory_free_shipping'],316555608,TUBEBESOÑADO,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,silver,16,271,0.0,0.19,0.81,287,60 days,52,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,5933.75,48.35,7137,4
MLA1236116307,Juego De Mesa Circuito De Ingenio Bontus 651,899306-MLA44463666581_122020,gold_special,https://www.mercadolibre.com.ar/juego-de-mesa-circuito-de-ingenio-bontus-651/p/MLA19752715,MLA1161,MLA-BOARD_GAMES,32,1650.0,5,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],75694306,JUGUETERIA CEBRA,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,5829,126835,0.05,0.03,0.92,132664,60 days,22626,60 days,0.0045,109,60 days,0.0138,314,60 days,0.0029,69,6,407.96,48.35,7197,13
MLA1116260219,Rompecabezas Tercer Ojo Búho De La Sabiduría De 206 Piezas,633996-MLA48451433427_122021,gold_pro,https://www.mercadolibre.com.ar/rompecabezas-tercer-ojo-buho-de-la-sabiduria-de-206-piezas/p/MLA18621023,MLA1858,MLA-PUZZLES,33,9799.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",drop_off,me2,False,True,['mandatory_free_shipping'],681651010,TERCEROJO STORE,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,silver,11,432,0.0,0.0,1.0,443,60 days,112,60 days,0.0,0,60 days,0.054,6,60 days,0.0,0,6,1633.17,0.0,6867,2
MLA932907828,Set Ping Pong 2 Paletas + 3 Pelotas + Red + 2 Soportes Gtia,832972-MLA50316978161_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-932907828-set-ping-pong-2-paletas-3-pelotas-red-2-soportes-gtia-_JM,MLA12220,MLA-TABLE_TENNIS_RACKETS,34,1550.0,150,500,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],86110765,OPORTUNIDADESVIP,"['normal', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,4191,71281,0.03,0.03,0.94,75472,60 days,12557,60 days,0.0147,197,60 days,0.0152,185,60 days,0.0096,129,6,383.24,48.35,6734,17
MLA1230998619,Ludo Lotería Memoria Oca Y Palitos Chinos Linea Box,775619-MLA40256113978_122019,gold_special,https://www.mercadolibre.com.ar/ludo-loteria-memoria-oca-y-palitos-chinos-linea-box/p/MLA19709902,MLA1161,MLA-BOARD_GAMES,35,5399.9,0,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-ago-22', 'self_service_in']",45691061,STORELELABSKYLIGHT,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,3375,62025,0.02,0.02,0.96,65400,60 days,9700,60 days,0.0091,94,60 days,0.0095,91,60 days,0.0089,92,6,1335.13,48.35,7194,18
MLA1280659647,The Bellies Bibi-buah! Bebote Interactivo De 19cm 15797,913847-MLA45586126404_042021,gold_special,https://www.mercadolibre.com.ar/the-bellies-bibi-buah-bebote-interactivo-de-19cm-15797/p/MLA20020809,MLA2968,MLA-DOLLS,36,13400.0,4,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",184777239,CACHAVACHA JUGUETERIAS,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,3126,70624,0.03,0.01,0.96,73750,60 days,8727,60 days,0.0064,60,60 days,0.0067,59,60 days,0.0022,21,6,3313.15,48.35,7228,7
MLA932733013,Metegol Rondi Football Game Color Blanco Y Azul Con Pelotas Incluidas,813716-MLA40353019415_012020,gold_special,https://www.mercadolibre.com.ar/metegol-rondi-football-game-color-blanco-y-azul-con-pelotas-incluidas/p/MLA15298591,MLA76153,MLA-FOOSBALL_TABLES,37,19165.0,5,50,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'good_quality_picture', 'immediate_payment']",not_specified,not_specified,False,False,[],222741822,EVAPLAYTIENDA,"['normal', 'credits_priority_3', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,487,5555,0.04,0.03,0.93,6042,60 days,839,60 days,0.0064,6,60 days,0.0,0,60 days,0.0,2,6,4738.55,48.35,6733,6
MLA883642663,Bloques Encastre Didáctico. Rompecabeza Inteligente. Juguete,630737-MLA46752843066_072021,gold_special,https://articulo.mercadolibre.com.ar/MLA-883642663-bloques-encastre-didactico-rompecabeza-inteligente-juguete-_JM,MLA22640,MLA-BABY_SORTING_AND_STACKING_TOYS,38,4290.0,500,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",78326837,MARLY MIRANDA,"['normal', 'credits_priority_1', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,30,988,0.0,0.01,0.99,1018,60 days,172,60 days,0.0,0,60 days,0.0057,1,60 days,0.0,0,6,1060.7,48.35,6488,13
MLA1125944305,Figuritas Pokemon Legends 2022 Pack X20 Sobres Fs,993147-MLA49268034422_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1125944305-figuritas-pokemon-legends-2022-pack-x20-sobres-fs-_JM,MLA1965,MLA-COLLECTIBLE_ALBUM_STICKERS,39,1599.0,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],413717268,FIGU SHOP,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,608,16371,0.01,0.01,0.98,16979,60 days,3290,60 days,0.0026,9,60 days,0.0069,21,60 days,0.0,0,6,395.35,48.35,6944,3
MLA864435767,Bebote Muekitas Lalelu Sonido Y Movimiento Gestos ,938440-MLA42346856920_062020,gold_special,https://articulo.mercadolibre.com.ar/MLA-864435767-bebote-muekitas-lalelu-sonido-y-movimiento-gestos-_JM,MLA2968,MLA-DOLLS,40,11299.0,25,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",75058432,INFANCENTER,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,3034,66563,0.03,0.01,0.96,69597,60 days,12383,60 days,0.0033,43,60 days,0.003,38,60 days,0.0049,64,6,2793.68,48.35,6328,18
MLA1120042012,Juego De Mesa Casa Maestra Top Toys 923,982929-MLA48636298027_122021,gold_special,https://www.mercadolibre.com.ar/juego-de-mesa-casa-maestra-top-toys-923/p/MLA18584849,MLA1161,MLA-BOARD_GAMES,41,2269.9,25,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",129929099,VIA COLOR,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1546,41929,0.01,0.02,0.97,43475,60 days,7027,60 days,0.0051,38,60 days,0.0015,11,60 days,0.0,1,6,561.23,48.35,6902,10
MLA912956237,Pizarra Blanca 60x80cm Marco Aluminio + Accesorios,714744-MLA51829019909_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-912956237-pizarra-blanca-60x80cm-marco-aluminio-accesorios-_JM,MLA48868,MLA-CHALKBOARDS_AND_WHITEBOARDS,42,6025.6,250,500,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],621313668,DOGGO PIZARRAS,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1108,16567,0.06,0.03,0.91,17675,60 days,3596,60 days,0.0124,48,60 days,0.0022,8,60 days,0.0028,11,6,1489.83,48.35,6597,2
MLA1108144865,Auto Radio Control Con Luz 1:14 Super Racing,823351-MLA50083398375_052022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1108144865-auto-radio-control-con-luz-114-super-racing-_JM,MLA433684,MLA-REMOTE_CONTROL_TOY_VEHICLES,43,7797.0,50,50,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",146045628,JUGUETERIA CARROUSEL,"['brand', 'large_seller', 'eshop', 'credits_profile', 'messages_as_seller']",5_green,platinum,1715,24269,0.09,0.04,0.87,25984,60 days,3192,60 days,0.0054,19,60 days,0.0246,79,60 days,0.0069,24,6,1927.81,48.35,6804,9
