id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,variation_filters,shipping__logistic_type,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__tags,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1146251106,Collar Perlas Con Cierre Acero,925902-MLA50653509137_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1146251106-collar-perlas-con-cierre-acero-_JM,MLA1436,MLA-NECKLACES,32,1650.0,500,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,False,['self_service_in'],294090259,SERGIOBIJOUTERIE,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,359,5907,0.02,0.02,0.96,6266,60 days,1547,60 days,0.0,1,60 days,0.0,0,60 days,0.0,1,6,407.96,48.35,7071,5
MLA1309803273,"Reloj Pulsera Skmei 1335 De Cuerpo Color Negro, Digital, Para Hombre, Fondo Negro, Con Correa De Acero Inoxidable Color Negro, Dial Negro, Subesferas Color Gris, Minutero/segundero Negro, Bisel Color ",601749-MLA47515026706_092021,gold_special,https://www.mercadolibre.com.ar/reloj-pulsera-skmei-1335-de-cuerpo-color-negro-digital-para-hombre-fondo-negro-con-correa-de-acero-inoxidable-color-negro-dial-negro-subesferas-color-gris-minuterosegundero-negro-bisel-color-negro-luz-turquesa-y-desplegable/p/MLA17475187,MLA1442,MLA-WRISTWATCHES,33,5099.0,150,100,"['good_quality_thumbnail', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",,fulfillment,False,False,"['fulfillment', 'self_service_out']",460893229,RADIOSPICASA,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,9857,137521,0.09,0.02,0.89,147378,60 days,37109,60 days,0.0077,311,60 days,0.0,0,60 days,0.0,0,6,1260.73,48.35,7259,3
MLA1195982843,Malla Para Samsung Galaxy Fit 2 R220 Variedad De Colores,984774-MLA51967673609_102022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1195982843-malla-para-samsung-galaxy-fit-2-r220-variedad-de-colores-_JM,MLA434353,MLA-WATCH_BANDS,34,1299.0,500,500,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']",['COLOR'],cross_docking,False,False,['self_service_in'],19368466,GERCMAN,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,906,12253,0.03,0.01,0.96,13159,60 days,5479,60 days,0.0032,19,60 days,0.0012,7,60 days,0.0006,4,6,321.18,48.35,7170,15
MLA1241711453,Colgante Yo Te Cielo Collar Mujer Hombre Cadena Con Dije ,744858-MLA53141980589_012023,gold_pro,https://articulo.mercadolibre.com.ar/MLA-1241711453-colgante-yo-te-cielo-collar-mujer-hombre-cadena-con-dije-_JM,MLA1436,MLA-NECKLACES,35,2740.0,500,100,"['3x_campaign', 'good_quality_picture', 'good_quality_thumbnail', 'mshops_3x_campaign', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']",['COLOR'],xd_drop_off,False,False,['self_service_in'],114279911,TIENDAINLINE,"['normal', 'credits_priority_4', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,832,9809,0.03,0.02,0.95,10641,60 days,2389,60 days,0.005,13,60 days,0.0025,6,60 days,0.0019,5,3,913.33,0.0,7204,10
MLA1305968190,"Smartwatch Amazfit Bands Band 5 1.1  Caja De  Policarbonato  Negra, Malla  Midnight Black De  Tpu A2005",833883-MLA44914351085_022021,gold_special,https://www.mercadolibre.com.ar/smartwatch-amazfit-bands-band-5-11-caja-de-policarbonato-negra-malla-midnight-black-de-tpu-a2005/p/MLA17232987,MLA352679,MLA-SMARTWATCHES,36,12999.0,5,5000,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']",,cross_docking,False,True,"['self_service_in', 'mandatory_free_shipping']",23742253,MUNDOFIX,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,3652,57755,0.02,0.02,0.96,61407,60 days,4057,60 days,0.0069,30,60 days,0.0022,9,60 days,0.0025,11,6,3214.0,48.35,7256,13
MLA1120010483,Reloj Hombre Skmei 1251 Sumergible Digital Alarma Cronometro,981488-MLA48981659413_012022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1120010483-reloj-hombre-skmei-1251-sumergible-digital-alarma-cronometro-_JM,MLA1442,MLA-WRISTWATCHES,37,4499.0,500,500,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']","['STRAP_COLOR', 'BEZEL_COLOR', 'STRAP_COLOR', 'BEZEL_COLOR', 'BEZEL_COLOR', 'BEZEL_COLOR']",fulfillment,False,False,"['fulfillment', 'self_service_out']",460893229,RADIOSPICASA,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,9857,137521,0.09,0.02,0.89,147378,60 days,37109,60 days,0.0077,311,60 days,0.0,0,60 days,0.0,0,6,1112.38,48.35,6929,3
MLA1116630905,"Smartband Fitbit Charge 5 Caja De  Aluminio Anodizado Y Acero Inoxidable Quirúrgico  Negra Grafito, Malla  Negra De  Silicona Fb421",702314-MLA48589863473_122021,gold_pro,https://www.mercadolibre.com.ar/smartband-fitbit-charge-5-caja-de-aluminio-anodizado-y-acero-inoxidable-quirurgico-negra-grafito-malla-negra-de-silicona-fb421/p/MLA18562169,MLA414225,MLA-SMARTWATCHES,38,48999.0,500,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",,fulfillment,False,True,"['fulfillment', 'mandatory_free_shipping']",195233021,INFINITELOOP OFICIAL,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,227,2905,0.01,0.01,0.98,3132,60 days,446,60 days,0.0,1,60 days,0.0151,7,60 days,0.0,0,6,8166.5,0.0,6871,7
MLA934181197,Oferton 12 Aros Abridores Plata 925(real) Xmayor,979912-MLA47586856902_092021,gold_special,https://articulo.mercadolibre.com.ar/MLA-934181197-oferton-12-aros-abridores-plata-925real-xmayor-_JM,MLA1432,MLA-EARRINGS,39,3949.0,500,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,True,[],158553534,MARTIN GROUP,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,448,6006,0.2,0.06,0.74,6454,60 days,1241,60 days,0.006,8,60 days,0.0008,1,60 days,0.0,1,6,976.39,48.35,7126,8
MLA1347922045,"Reloj Pulsera Skmei 1283 De Cuerpo Color Negro, Analógico-digital, Para Hombre, Fondo Negro Y Gris, Con Correa De Poliuretano Color Rojo, Agujas Color Blanco, Azul, Negro Y Rojo, Dial Gris, Subesferas",880969-MLA48792767720_012022,gold_special,https://www.mercadolibre.com.ar/reloj-pulsera-skmei-1283-de-cuerpo-color-negro-analogico-digital-para-hombre-fondo-negro-y-gris-con-correa-de-poliuretano-color-rojo-agujas-color-blanco-azul-negro-y-rojo-dial-gris-subesferas-color-gris-y-negro-minuterosegundero-blanco-bisel-color-negro-y-azul-y-hebilla-simple/p/MLA18591171,MLA1442,MLA-WRISTWATCHES,40,5999.0,2,1,"['extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",,fulfillment,False,False,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'self_service_out']",460893229,RADIOSPICASA,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,9857,137521,0.09,0.02,0.89,147378,60 days,37109,60 days,0.0077,311,60 days,0.0,0,60 days,0.0,0,6,1483.25,48.35,7294,3
MLA1350452264,"Samsung Galaxy Watch5 Pro (bluetooth) 1.4  Caja 45mm De  Titanio  Black Titanium, Malla  Black Titanium Y Bisel  Black Titanium Sm-r920",936069-MLA51439791973_092022,gold_special,https://www.mercadolibre.com.ar/samsung-galaxy-watch5-pro-bluetooth-14-caja-45mm-de-titanio-black-titanium-malla-black-titanium-y-bisel-black-titanium-sm-r920/p/MLA19582560,MLA352679,MLA-SMARTWATCHES,41,148999.0,2,1,"['extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",,cross_docking,False,True,['mandatory_free_shipping'],78024526,IMPORTADORAFOTOGRAFICA,"['normal', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",5_green,platinum,2993,62161,0.02,0.01,0.97,65154,60 days,6506,60 days,0.0025,17,60 days,0.0063,42,60 days,0.0007,5,6,36840.0,48.35,7297,18
MLA1179631869,"Reloj Pulsera Casio Collection F-91 De Cuerpo Color Negro, Digital, Fondo Gris, Con Correa De Resina Color Negro, Dial Negro, Minutero/segundero Negro, Bisel Color Negro Y Hebilla Simple",871177-MLA47615183726_092021,gold_special,https://www.mercadolibre.com.ar/reloj-pulsera-casio-collection-f-91-de-cuerpo-color-negro-digital-fondo-gris-con-correa-de-resina-color-negro-dial-negro-minuterosegundero-negro-bisel-color-negro-y-hebilla-simple/p/MLA17425497,MLA1442,MLA-WRISTWATCHES,42,13631.0,25,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",,xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",44078719,PIUBELLA MAYORISTA,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,73,2241,0.01,0.0,0.99,2314,60 days,432,60 days,0.0,0,60 days,0.0047,2,60 days,0.0,0,6,3370.26,48.35,7153,15
MLA1119684968,Pulsera Para Parejas Iman Dije Corazon Para Compartir ,968559-MLA48845768274_012022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1119684968-pulsera-para-parejas-iman-dije-corazon-para-compartir-_JM,MLA4559,MLA-BRACELETS_AND_ANKLE_BRACES,43,1199.99,500,5000,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']","['COLOR', 'DIAMETER']",cross_docking,False,False,['self_service_in'],215976808,TT-STORE,"['normal', 'credits_active_borrower', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,2677,58519,0.01,0.02,0.97,61196,60 days,10315,60 days,0.0054,60,60 days,0.0534,513,60 days,0.004,44,6,296.7,48.35,6898,6
MLA1275668572,"Smartwatch Haylou Smart Watch 2 1.28  Caja  Negra, Malla  Black De  Silicona Ls02",913757-MLA44752976771_012021,gold_special,https://www.mercadolibre.com.ar/smartwatch-haylou-smart-watch-2-128-caja-negra-malla-black-de-silicona-ls02/p/MLA16004823,MLA352679,MLA-SMARTWATCHES,44,12499.0,250,1,"['good_quality_thumbnail', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",,fulfillment,False,True,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",23742253,MUNDOFIX,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,3652,57755,0.02,0.02,0.96,61407,60 days,4057,60 days,0.0069,30,60 days,0.0022,9,60 days,0.0025,11,6,3090.38,48.35,7223,13
MLA927000578,Dijes Surtidos Chicos Bijou Deco Souvenirs Pulseras X 100gr,636680-MLA46521025653_062021,gold_special,https://articulo.mercadolibre.com.ar/MLA-927000578-dijes-surtidos-chicos-bijou-deco-souvenirs-pulseras-x-100gr-_JM,MLA6312,MLA-CHARMS_AND_MEDALS,45,1620.0,500,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",['COLOR'],cross_docking,False,False,['self_service_in'],243234256,ALMACEN_DE_ARMADO,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,3544,137179,0.01,0.01,0.98,140723,60 days,23914,60 days,0.0003,9,60 days,0.0008,20,60 days,0.0,0,6,400.55,48.35,6692,6
MLA1349084764,"Reloj Pulsera Casio Vintage A-158 De Cuerpo Color Plateado, Digital, Fondo Gris, Con Correa De Acero Inoxidable Color Plateado, Dial Negro, Minutero/segundero Negro, Bisel Color Plateado, Luz Verde Y ",991291-MLA47513614630_092021,gold_special,https://www.mercadolibre.com.ar/reloj-pulsera-casio-vintage-a-158-de-cuerpo-color-plateado-digital-fondo-gris-con-correa-de-acero-inoxidable-color-plateado-dial-negro-minuterosegundero-negro-bisel-color-plateado-luz-verde-y-hebilla-de-gancho/p/MLA17369380,MLA1442,MLA-WRISTWATCHES,46,17340.0,5,1,"['good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']",,xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",447283235,DADDONA JOYAS,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,41,468,0.0,0.01,0.99,509,60 days,163,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,4287.31,48.35,7295,3
MLA1266342801,Reloj Tactico Militar Hombre Wickpro Squad Arena Sumergible 50m Cronometro Temporizador Alarma Luz Verde Potente Segundo Uso Horario ,822805-MLA52444758885_112022,gold_special,https://www.mercadolibre.com.ar/reloj-tactico-militar-hombre-wickpro-squad-arena-sumergible-50m-cronometro-temporizador-alarma-luz-verde-potente-segundo-uso-horario/p/MLA19898239,MLA1442,MLA-WRISTWATCHES,47,12000.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",,xd_drop_off,False,True,"['self_service_in', 'mandatory_free_shipping']",1210552456,WICKPRO.,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,13,187,0.0,0.0,1.0,200,60 days,161,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,2967.0,48.35,7217,0
MLA1180033852,Collar Parejas Amistad Astronautas Imán Para Compartir ,626309-MLA51742903307_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1180033852-collar-parejas-amistad-astronautas-iman-para-compartir-_JM,MLA1436,MLA-NECKLACES,48,1849.99,500,500,"['good_quality_thumbnail', 'standard_price_by_channel', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'best_seller_candidate', 'shipping_guaranteed']",['COLOR'],cross_docking,False,False,['self_service_in'],215976808,TT-STORE,"['normal', 'credits_active_borrower', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,2677,58519,0.01,0.02,0.97,61196,60 days,10315,60 days,0.0054,60,60 days,0.0534,513,60 days,0.004,44,6,457.41,48.35,7153,6
MLA1151591345,"Smartwatch Amazfit Fashion Gts 2 Mini 1.55  Caja De  Aleación De Aluminio  Black, Malla  Midnight Black De  Silicona A2018",649961-MLA44914674545_022021,gold_special,https://www.mercadolibre.com.ar/smartwatch-amazfit-fashion-gts-2-mini-155-caja-de-aleacion-de-aluminio-black-malla-midnight-black-de-silicona-a2018/p/MLA16930326,MLA352679,MLA-SMARTWATCHES,49,29250.33,50,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']",,cross_docking,False,True,['mandatory_free_shipping'],621229920,MARSTECHSRLMARSTECHSRL,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,435,7600,0.08,0.02,0.9,8035,60 days,2916,60 days,0.0055,17,60 days,0.0255,68,60 days,0.0068,21,6,7232.14,48.35,7105,2
MLA1206563784,Pulsera Hombre Dije Pluma Acero Cuero Genuino 5 En 1 Premium,948041-MLA53061236002_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1206563784-pulsera-hombre-dije-pluma-acero-cuero-genuino-5-en-1-premium-_JM,MLA4559,MLA-BRACELETS_AND_ANKLE_BRACES,50,2114.1,250,1,"['standard_price_by_channel', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']","['DIAMETER', 'LENGTH']",xd_drop_off,False,False,[],75157573,TECHXXI,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,101,1486,0.03,0.0,0.97,1587,60 days,485,60 days,0.0058,3,60 days,0.0604,9,60 days,0.0,0,6,522.71,48.35,7176,18
MLA1127960562,Collar Te Amo 100 Idiomas Sol Y Luna 2 Collares Con Cajita,798792-MLA49560499316_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1127960562-collar-te-amo-100-idiomas-sol-y-luna-2-collares-con-cajita-_JM,MLA1436,MLA-NECKLACES,1,3250.0,250,1,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],fulfillment,False,False,['fulfillment'],248161760,MILENIA JOYAS,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,648,7777,0.01,0.01,0.98,8425,60 days,1586,60 days,0.0017,3,60 days,0.0,0,60 days,0.0,0,6,803.56,48.35,6957,5
MLA728303539,Paño Grande De Acero Quirúrgico. Combo Revendedor Por Mayor,773742-MLA32779943438_112019,gold_pro,https://articulo.mercadolibre.com.ar/MLA-728303539-pano-grande-de-acero-quirurgico-combo-revendedor-por-mayor-_JM,MLA1436,MLA-NECKLACES,2,11590.0,500,50,"['brand_verified', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],xd_drop_off,False,True,['mandatory_free_shipping'],92737754,STEELISH,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,,30,462,0.01,0.01,0.98,492,365 days,462,365 days,0.0182,9,365 days,0.0942,44,365 days,0.0,0,6,1931.67,0.0,5961,16
MLA837005203,Pulsera Hombre Conjunto 5 En 1 Dije Pluma Cuero Genuino ,954180-MLA52753941056_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-837005203-pulsera-hombre-conjunto-5-en-1-dije-pluma-cuero-genuino-_JM,MLA4559,MLA-BRACELETS_AND_ANKLE_BRACES,3,2499.99,500,5000,"['brand_verified', 'loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['DIAMETER'],cross_docking,False,False,['self_service_in'],215976808,TT-STORE,"['normal', 'credits_active_borrower', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,2677,58519,0.01,0.02,0.97,61196,60 days,10315,60 days,0.0054,60,60 days,0.0534,513,60 days,0.004,44,6,618.12,48.35,6182,6
MLA1276051679,Aro A Presión Piercing Falso Nariz Fake Septum Con Iman,957602-MLA52775166409_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1276051679-aro-a-presion-piercing-falso-nariz-fake-septum-con-iman-_JM,MLA1432,MLA-EARRINGS,4,1099.0,50,500,"['poor_quality_thumbnail', 'standard_price_by_channel', 'poor_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",['COLOR'],cross_docking,False,False,['self_service_in'],501615772,BEAUTIFULL REGALOS,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,20882,436559,0.07,0.04,0.89,457441,60 days,56968,60 days,0.0066,397,60 days,0.0351,1983,60 days,0.0012,76,6,271.73,48.35,7223,3
MLA1230546009,Collar De Shrek Girasol Dorado Regalo Novios Parejas Amigos,692812-MLA53711009111_022023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1230546009-collar-de-shrek-girasol-dorado-regalo-novios-parejas-amigos-_JM,MLA1436,MLA-NECKLACES,5,2630.96,50,150,"['poor_quality_picture', 'poor_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible']",['COLOR'],xd_drop_off,False,False,['self_service_in'],581666359,VIRIDITYOK,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,96,1353,0.03,0.05,0.92,1449,60 days,357,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,650.5,48.35,7194,2
MLA1232740362,Collar Girasol Shrek Fiona Presentación Incluida,752575-MLA53565196325_022023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1232740362-collar-girasol-shrek-fiona-presentacion-incluida-_JM,MLA1436,MLA-NECKLACES,6,2100.0,100,100,"['poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",['COLOR'],xd_drop_off,False,False,['self_service_in'],177902255,DIONE ACCESORIOS,"['normal', 'credits_priority_1', 'credits_profile', 'messages_as_seller']",5_green,gold,16,195,0.01,0.0,0.99,211,60 days,171,60 days,0.0,1,60 days,0.012,2,60 days,0.0,0,6,519.23,48.35,7195,7
