id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__car_dealer,seller__tags,seller__car_dealer_logo,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA852053913,Memoria Micro Sd 128gb Sandisk Max Endurance U3 V30 4k,873180-MLA41573286146_042020,gold_special,https://articulo.mercadolibre.com.ar/MLA-852053913-memoria-micro-sd-128gb-sandisk-max-endurance-u3-v30-4k-_JM,MLA9467,MLA-MEMORY_CARDS,35,22000.0,5,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",24521753,MEGA_IMPORT,False,"['normal', 'eshop', 'mshops', 'developer', 'credits_profile', 'messages_as_seller']",,5_green,platinum,298,8842,0.0,0.0,1.0,9140,60 days,1469,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6.0,5439.5,48.35,6270,19
MLA1134596812,Tarjeta De Memoria Sandisk Cfexpress 128 Gb Tipo B Raw 4k,883881-MLA49798829014_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1134596812-tarjeta-de-memoria-sandisk-cfexpress-128-gb-tipo-b-raw-4k-_JM,MLA3553,MLA-MEMORY_CARDS,36,99999.99,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",196161500,ULTRA.CAM,False,"['normal', 'eshop', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,650,6863,0.02,0.02,0.96,7513,60 days,1023,60 days,0.0054,6,60 days,0.0009,1,60 days,0.0,0,6.0,24725.0,48.35,7000,7
MLA1155366537,Tripode Celular Gadnic Bastón Selfie Con Bluetooth Y Flash,870787-MLA53225665046_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1155366537-tripode-celular-gadnic-baston-selfie-con-bluetooth-y-flash-_JM,MLA62527,MLA-CAMERA_TRIPODS,37,10949.0,250,150,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",37133205,SALES COM,False,"['brand', 'large_seller', 'eshop', 'mshops', 'developer', 'credits_profile', 'messages_as_seller']",,5_green,platinum,49371,706813,0.05,0.03,0.92,756184,60 days,113015,60 days,0.0053,644,60 days,0.004,466,60 days,0.004,488,6.0,2707.14,48.35,7113,19
MLA838813220,Bateria Sony Np-f970 Dcr-trv22 Dcr-trv33 Hxr-nx5 Original,956292-MLA40747137490_022020,gold_special,https://articulo.mercadolibre.com.ar/MLA-838813220-bateria-sony-np-f970-dcr-trv22-dcr-trv33-hxr-nx5-original-_JM,MLA5649,MLA-CAMERA_BATTERIES,38,25300.0,25,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",240552793,NEW.SYSTEM,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,602,5619,0.05,0.02,0.93,6221,60 days,840,60 days,0.0099,9,60 days,0.0,0,60 days,0.0,0,6.0,6255.43,48.35,6194,6
MLA905970606,Fondo Infinito Blanco 2x3 Mts - Tela C/estructura,620998-MLA44726726415_012021,gold_special,https://articulo.mercadolibre.com.ar/MLA-905970606-fondo-infinito-blanco-2x3-mts-tela-cestructura-_JM,MLA411870,MLA-PHOTOGRAPHY_BACKDROPS,39,12999.0,100,500,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",46138418,ZYKE PRODUCCIONES,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,409,4015,0.03,0.02,0.95,4424,60 days,711,60 days,0.0105,8,60 days,0.0702,50,60 days,0.0,0,6.0,3214.0,48.35,6544,12
MLA618777953,Camara Sumergible V3 Deporte 30m 4k Full Hd Similiar Go Pro,976910-MLA46598183225_072021,gold_special,https://articulo.mercadolibre.com.ar/MLA-618777953-camara-sumergible-v3-deporte-30m-4k-full-hd-similiar-go-pro-_JM,MLA392132,MLA-VIDEO_CAMERAS,40,124999.99,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'dragged_bids_and_visits', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",71547161,ANCBIAN_ELECTRONICS,False,"['normal', 'credits_priority_4', 'mshops', 'messages_as_seller']",,5_green,,45,228,0.02,0.01,0.97,273,365 days,228,365 days,0.0,0,365 days,0.0,0,365 days,0.0,0,6.0,30906.25,48.35,5759,11
MLA1263257496,Lámina Polarización Lineal 90 Grados Para Filtro Cpl,726814-MLA52629783850_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1263257496-lamina-polarizacion-lineal-90-grados-para-filtro-cpl-_JM,MLA2893,MLA-LENS_FILTERS,41,8900.0,5,1,"['good_quality_thumbnail', 'incomplete_technical_specs', 'standard_price_by_channel', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",drop_off,me2,False,True,['mandatory_free_shipping'],53667143,JEM3666,False,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,,3,101,0.0,0.0,1.0,104,365 days,101,365 days,0.0,0,365 days,0.0,0,365 days,0.0,0,6.0,2200.53,48.35,7214,14
MLA1181180580,Album De Fotos A4 Efecto Papel Reciclado Apaisado New Album,856124-MLA51777853424_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1181180580-album-de-fotos-a4-efecto-papel-reciclado-apaisado-new-album-_JM,MLA36496,MLA-PHOTO_ALBUMS,42,2930.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],1089278578,GLB MACHINERY,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,77,1928,0.0,0.0,1.0,2005,60 days,543,60 days,0.0,2,60 days,0.0037,2,60 days,0.0,0,6.0,724.44,48.35,7155,0
MLA1196017036,Impresora A Color Multifunción Hp Smart Tank 750 Con Wifi Blanca Y Gris 100v/240v,792381-MLA52218762171_102022,gold_special,https://www.mercadolibre.com.ar/impresora-a-color-multifuncion-hp-smart-tank-750-con-wifi-blanca-y-gris-100v240v/p/MLA18965692,MLA430383,MLA-PRINTERS,43,203370.0,0,50,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,['mandatory_free_shipping'],320124044,COMARVEN,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,gold,191,1458,0.03,0.01,0.96,1649,60 days,178,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6.0,50283.23,48.35,7170,4
MLA1103257049,Snoot Difusor Con Grid Panal De Abejas,865336-MLA31026232041_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-1103257049-snoot-difusor-con-grid-panal-de-abejas-_JM,MLA38192,MLA-PHOTOGRAPHY_ACCESSORIES_AND_SPARE_PARTS,44,7956.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_out']",274100462,LUXAUREA,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,gold,57,1263,0.0,0.0,1.0,1320,60 days,185,60 days,0.0,0,60 days,0.0054,1,60 days,0.0,0,6.0,1967.12,48.35,6774,5
MLA797297679,50 Porta Retratos Acrílico 10x15 Souvenir Fact Acrilonline,950162-MLA41241081295_032020,gold_special,https://articulo.mercadolibre.com.ar/MLA-797297679-50-porta-retratos-acrilico-10x15-souvenir-fact-acrilonline-_JM,MLA1634,MLA-PICTURE_FRAMES,45,6193.95,250,500,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",8902237,ACRIL ONLINE,False,"['normal', 'credits_active_borrower', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,264,8118,0.0,0.02,0.98,8382,60 days,1017,60 days,0.0028,3,60 days,0.0178,17,60 days,0.0,0,6.0,1531.45,48.35,5973,20
MLA1147342620,Memoria Micro Sd 256gb Sandisk Extreme U3 V30 A2 4k 190mb/s,901091-MLA50774625261_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1147342620-memoria-micro-sd-256gb-sandisk-extreme-u3-v30-a2-4k-190mbs-_JM,MLA9467,MLA-MEMORY_CARDS,46,20990.0,150,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",24521753,MEGA_IMPORT,False,"['normal', 'eshop', 'mshops', 'developer', 'credits_profile', 'messages_as_seller']",,5_green,platinum,298,8842,0.0,0.0,1.0,9140,60 days,1469,60 days,0.0,1,60 days,0.0,0,60 days,0.0,0,6.0,5189.78,48.35,7081,19
MLA799725922,Carcasa Gopro Hero 4 Hero 3+ Sumergible Case Waterproof,989557-MLA31662497404_082019,gold_special,https://articulo.mercadolibre.com.ar/MLA-799725922-carcasa-gopro-hero-4-hero-3-sumergible-case-waterproof-_JM,MLA17966,MLA-WATERPROOF_CAMERA_CASES,47,7480.0,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['MLA-chg-threshold-Feb-23'],92449995,PRINTQUALITYSRL,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,454,9930,0.01,0.01,0.98,10384,60 days,653,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6.0,1849.43,48.35,5979,16
MLA792306800,Camara Deportiva Modelo Simil Go Pro Auto Moto 4k Control,923003-MLA44466740890_012021,gold_special,https://articulo.mercadolibre.com.ar/MLA-792306800-camara-deportiva-modelo-simil-go-pro-auto-moto-4k-control-_JM,MLA392132,MLA-VIDEO_CAMERAS,48,139999.99,5,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",282924861,ANCBIAN__ELECTRONICS,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,,26,135,0.02,0.02,0.96,161,365 days,135,365 days,0.0,2,365 days,0.0069,1,365 days,0.0,1,6.0,34615.0,48.35,6393,5
MLA799731249,Carcasa Gopro Hero 5 6 7 Black Sumergible Case Waterproof,970227-MLA31662513699_082019,gold_special,https://articulo.mercadolibre.com.ar/MLA-799731249-carcasa-gopro-hero-5-6-7-black-sumergible-case-waterproof-_JM,MLA17966,MLA-WATERPROOF_CAMERA_CASES,49,7590.0,150,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['MLA-chg-threshold-Feb-23'],92449995,PRINTQUALITYSRL,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,454,9930,0.01,0.01,0.98,10384,60 days,653,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6.0,1876.63,48.35,5979,16
MLA875917415,Monocular Gadnic 16x52 Compacto Definicion Alcance Lentes,713957-MLA44345993150_122020,gold_special,https://articulo.mercadolibre.com.ar/MLA-875917415-monocular-gadnic-16x52-compacto-definicion-alcance-lentes-_JM,MLA412529,MLA-MONOCULARS,50,6949.0,500,50,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'MLA-chg-threshold-Feb-23', 'self_service_in']",37133205,SALES COM,False,"['brand', 'large_seller', 'eshop', 'mshops', 'developer', 'credits_profile', 'messages_as_seller']",,5_green,platinum,49371,706813,0.05,0.03,0.92,756184,60 days,113015,60 days,0.0053,644,60 days,0.004,466,60 days,0.004,488,6.0,1718.14,48.35,6395,19
MLA743392415,Aro Anillo Inversor 55mm A Nikon Macrofotografia,848764-MLA31021381537_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-743392415-aro-anillo-inversor-55mm-a-nikon-macrofotografia-_JM,MLA38270,MLA-LENS_ADAPTER_RINGS,1,2614.24,25,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],97756565,ENKACCESORIOS,False,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,147,3003,0.0,0.01,0.99,3150,60 days,591,60 days,0.0,1,60 days,0.0017,1,60 days,0.0,0,6.0,646.37,48.35,5649,16
MLA617921552,Cabezal Rotula Manfrotto Mhxpro-bhq2 Soporta 10 Kg *,737322-MLA31025036655_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-617921552-cabezal-rotula-manfrotto-mhxpro-bhq2-soporta-10-kg--_JM,MLA417788,MLA-PHOTOGRAPHY_ACCESSORIES_AND_SPARE_PARTS,2,62856.0,25,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",16053292,IMAGIC STORE,False,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,421,7554,0.01,0.0,0.99,7975,60 days,1942,60 days,0.0053,11,60 days,0.0041,8,60 days,0.0019,4,6.0,15541.15,48.35,4806,20
MLA1115361299,Tornillo Repuesto Para Correa Rapida Quick Strap Dsrl,606863-MLA48159284471_112021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1115361299-tornillo-repuesto-para-correa-rapida-quick-strap-dsrl-_JM,MLA69938,MLA-CAMERA_STRAPS,3,990.0,100,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],57629671,CODISUR.ARGENTINA,False,"['normal', 'eshop', 'developer', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1695,37829,0.01,0.02,0.97,39524,60 days,5131,60 days,0.0016,9,60 days,0.0024,12,60 days,0.0027,15,6.0,244.78,48.35,6861,17
MLA705166613,"Cargador Usb De Batería P/ Nikon En-el23 -  P600,s810c, P900",963414-MLA31020403287_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-705166613-cargador-usb-de-bateria-p-nikon-en-el23-p600s810c-p900-_JM,MLA10477,MLA-CAMERA_CHARGERS,4,3616.06,50,1,"['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'under_infractions', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],5982313,ERCO-TECH,False,"['normal', 'credits_priority_4', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,427,7084,0.01,0.01,0.98,7511,60 days,800,60 days,0.0071,6,60 days,0.0013,1,60 days,0.0071,6,6.0,894.07,48.35,5452,15
MLA898540247,Telescopio Refractor F400x40 Galileo Italy,961902-MLA44161612930_112020,gold_special,https://articulo.mercadolibre.com.ar/MLA-898540247-telescopio-refractor-f400x40-galileo-italy-_JM,MLA4702,MLA-TELESCOPES,5,14290.0,500,1,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",187104263,GIRODIDACTICO TIENDAOFICIAL,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,798,20248,0.03,0.01,0.96,21046,60 days,2653,60 days,0.0039,11,60 days,0.0023,6,60 days,0.0036,10,6.0,3533.2,48.35,7004,7
MLA614651795,Bateria Lb-060 P/ Kodak Pixpro Az361 Az362 Az501 Az521,657000-MLA31009045755_062019,gold_special,https://articulo.mercadolibre.com.ar/MLA-614651795-bateria-lb-060-p-kodak-pixpro-az361-az362-az501-az521-_JM,MLA5649,MLA-CAMERA_BATTERIES,6,4380.0,500,1,"['brand_verified', 'dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],8854257,BG ELECTRONICA,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,604,16521,0.01,0.02,0.97,17125,60 days,2381,60 days,0.0052,13,60 days,0.0024,5,60 days,0.0036,9,6.0,1082.96,48.35,4781,20
MLA898864500,Cámara Deportiva 4k Pfrontal Simil Gopro+2 Baterias+flotador,764080-MLA52937751780_122022,gold_special,https://articulo.mercadolibre.com.ar/MLA-898864500-camara-deportiva-4k-pfrontal-simil-gopro2-bateriasflotador-_JM,MLA392132,MLA-VIDEO_CAMERAS,7,139999.99,4,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",71547161,ANCBIAN_ELECTRONICS,False,"['normal', 'credits_priority_4', 'mshops', 'messages_as_seller']",,5_green,,45,228,0.02,0.01,0.97,273,365 days,228,365 days,0.0,0,365 days,0.0,0,365 days,0.0,0,6.0,34615.0,48.35,6482,11
MLA856584748,"Tripode Aluminio 3110 1,02 Mts Soporta 420g Profesional",741924-MLA43072222825_082020,gold_special,https://articulo.mercadolibre.com.ar/MLA-856584748-tripode-aluminio-3110-102-mts-soporta-420g-profesional-_JM,MLA62527,MLA-CAMERA_TRIPODS,8,1290.0,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",39384567,TODOMICRO,False,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,5957,81868,0.03,0.02,0.95,87825,60 days,10535,60 days,0.0094,107,60 days,0.0252,258,60 days,0.0046,52,6.0,318.95,48.35,6371,15
MLA817005014,Batería En-el20 P/nikon A1 Aw1 J1 J2 J3 S1 V3 P1000,750620-MLA32341163362_092019,gold_special,https://articulo.mercadolibre.com.ar/MLA-817005014-bateria-en-el20-pnikon-a1-aw1-j1-j2-j3-s1-v3-p1000-_JM,MLA5649,MLA-CAMERA_BATTERIES,9,7429.17,5,1,"['poor_quality_picture', 'poor_quality_thumbnail', 'under_infractions', 'immediate_payment']",not_specified,not_specified,False,False,['is_flammable'],5982313,ERCO-TECH,False,"['normal', 'credits_priority_4', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,427,7084,0.01,0.01,0.98,7511,60 days,800,60 days,0.0071,6,60 days,0.0013,1,60 days,0.0071,6,6.0,1836.86,48.35,6056,15
MLA1130626540,Disparador Control Remoto Rm-vpr1 Cable Bulbo P Sony,980441-MLA49568669081_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1130626540-disparador-control-remoto-rm-vpr1-cable-bulbo-p-sony-_JM,MLA38193,MLA-CAMERA_REMOTE_CONTROLS,10,3490.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],57629671,CODISUR.ARGENTINA,False,"['normal', 'eshop', 'developer', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1695,37829,0.01,0.02,0.97,39524,60 days,5131,60 days,0.0016,9,60 days,0.0024,12,60 days,0.0027,15,6.0,862.9,48.35,6976,17
MLA1173848039,Tapa Lente Nikon 18-55mm Af-p Nikkor Ø 55mm C Soga D3400,952801-MLA51650267445_092022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1173848039-tapa-lente-nikon-18-55mm-af-p-nikkor-55mm-c-soga-d3400-_JM,MLA69879,MLA-LENS_CAPS,11,4190.0,25,100,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],28169879,ACCESORIOSBEN,False,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,silver,38,464,0.0,0.01,0.99,502,60 days,116,60 days,0.0,0,60 days,0.0277,3,60 days,0.0,0,6.0,1035.98,48.35,7147,19
MLA734493603,Mochila Antirrobo Gadnic 35l Notebook Resistente Al Agua,998380-MLA53780299647_022023,gold_pro,https://articulo.mercadolibre.com.ar/MLA-734493603-mochila-antirrobo-gadnic-35l-notebook-resistente-al-agua-_JM,MLA50088,MLA-CAMERA_BACKPACKS,12,10999.0,100,50,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",37133205,SALES COM,False,"['brand', 'large_seller', 'eshop', 'mshops', 'developer', 'credits_profile', 'messages_as_seller']",,5_green,platinum,49371,706813,0.05,0.03,0.92,756184,60 days,113015,60 days,0.0053,644,60 days,0.004,466,60 days,0.004,488,6.0,1833.17,0.0,5601,19
MLA828553866,Portaretrato C/ Marco Bombe Acrilico 60 X 80 Cm (pf16080),663312-MLA33082634897_122019,gold_special,https://articulo.mercadolibre.com.ar/MLA-828553866-portaretrato-c-marco-bombe-acrilico-60-x-80-cm-pf16080-_JM,MLA70289,MLA-PICTURE_FRAMES,13,7799.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['MLA-chg-threshold-Feb-23'],45680248,LATITUD-ZERO,False,"['normal', 'credits_priority_4', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,125,3062,0.01,0.01,0.98,3187,60 days,791,60 days,0.0049,4,60 days,0.0,0,60 days,0.0,2,6.0,1928.3,48.35,6123,12
MLA926232464,Caja De Luz Aro Led Estudio 30cm 6 Fondos Colores Fotografia,645020-MLA46246536830_062021,gold_special,https://articulo.mercadolibre.com.ar/MLA-926232464-caja-de-luz-aro-led-estudio-30cm-6-fondos-colores-fotografia-_JM,MLA413974,MLA-MINI_PHOTO_STUDIOS,14,14390.0,150,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",47156637,TOYSPM,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,10961,176969,0.03,0.02,0.95,187930,60 days,38492,60 days,0.0043,177,60 days,0.003,121,60 days,0.0007,32,6.0,3557.93,48.35,6686,18
