id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__tags,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1229767440,Isdin Hyaluronic Booster X5 Ampollas Hidratantes,792614-MLA46246458982_062021,gold_special,https://www.mercadolibre.com.ar/isdin-hyaluronic-booster-x5-ampollas-hidratantes/p/MLA19724532,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,19,3696.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],167693673,SGSUPLEMENTOS,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,1095,21143,0.03,0.03,0.94,22238,60 days,4678,60 days,0.009,45,60 days,0.0465,208,60 days,0.0084,42,6,913.84,48.35,7194,8
MLA1321870381,Shampoo Nov Neutro Alisados Peluqueria Uso Diario X 3900 Ml,961261-MLA50136967625_052022,gold_special,https://www.mercadolibre.com.ar/shampoo-nov-neutro-alisados-peluqueria-uso-diario-x-3900-ml/p/MLA20020603,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,20,1745.0,5,1,"['good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,[],87023603,TVCCOSMETICA,"['normal', 'credits_priority_4', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,gold,88,2478,0.0,0.01,0.99,2566,60 days,193,60 days,0.0,0,60 days,0.0053,1,60 days,0.0,0,6,431.45,48.35,7273,17
MLA916899688,Cepillo Interdental Oral-b Repuestos Cónicos 6 u,867034-MLA43546292253_092020,gold_special,https://www.mercadolibre.com.ar/cepillo-interdental-oral-b-repuestos-conicos-6u/p/MLA16106495,MLA414199,MLA-INTERDENTAL_BRUSHES,21,235.0,500,50,"['supermarket_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",179907718,ECOMODICO,"['normal', 'eshop', 'mshops', 'developer', 'credits_profile', 'messages_as_seller']",5_green,platinum,27314,555429,0.03,0.02,0.95,582743,60 days,71138,60 days,0.0017,126,60 days,0.0012,89,60 days,0.0016,122,6,58.1,48.35,6626,7
MLA926632031,Acondicionador Herbal Essences Bío:renew Coconut Milk En Botella De 400ml Por 1 Unidad,914284-MLA46102041469_052021,gold_special,https://www.mercadolibre.com.ar/acondicionador-herbal-essences-biorenew-coconut-milk-en-botella-de-400ml-por-1-unidad/p/MLA17932371,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,22,1198.0,50,1,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,False,['self_service_in'],191047873,PEDIDOSFARMA,"['brand', 'large_seller', 'eshop', 'credits_profile', 'messages_as_seller']",5_green,platinum,10221,208269,0.02,0.02,0.96,218490,60 days,32650,60 days,0.0041,143,60 days,0.0464,1345,60 days,0.0064,220,6,296.21,48.35,6690,7
MLA1230546101,Shampoo Elvive Óleo Extraordinario Nutrición Intensa - 400ml,826722-MLA49633294278_042022,gold_special,https://www.mercadolibre.com.ar/shampoo-elvive-oleo-extraordinario-nutricion-intensa-400ml/p/MLA19778375,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,23,564.0,250,50,"['good_quality_picture', 'good_quality_thumbnail', 'supermarket_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],608885756,MERCADOLIBRE SUPERMERCADO_AR,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,35034,576394,0.04,0.0,0.96,611428,60 days,52506,60 days,0.001,59,60 days,0.0,0,60 days,0.0,0,6,139.45,48.35,7194,2
MLA1229974892,Perfume Boos Signature Hombre 100 Ml,928616-MLA50645372542_072022,gold_special,https://www.mercadolibre.com.ar/perfume-boos-signature-hombre-100-ml/p/MLA19754650,MLA1271,MLA-PERFUMES,24,6299.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['MLA-chg-threshold-Feb-23'],18375311,EDUYCRIS2007,"['normal', 'credits_priority_3', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,151,2863,0.0,0.0,1.0,3014,60 days,392,60 days,0.0072,3,60 days,0.0025,1,60 days,0.0,0,6,1557.43,48.35,7194,15
MLA905512157,Perpiel Emulsión Humectación Profunda Vitamina A Y E 400ml,999779-MLA49422372393_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-905512157-perpiel-emulsion-humectacion-profunda-vitamina-a-y-e-400ml-_JM,MLA392701,MLA-BODY_SKIN_CARE_PRODUCTS,25,1773.0,500,500,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,False,['self_service_in'],191047873,PEDIDOSFARMA,"['brand', 'large_seller', 'eshop', 'credits_profile', 'messages_as_seller']",5_green,platinum,10221,208269,0.02,0.02,0.96,218490,60 days,32650,60 days,0.0041,143,60 days,0.0464,1345,60 days,0.0064,220,6,438.37,48.35,6542,7
MLA1291678143,Crema Facial Exel Dia Linea Seda Fps 15 50gr,814009-MLA31605426018_072019,gold_special,https://www.mercadolibre.com.ar/crema-facial-exel-dia-linea-seda-fps-15-50gr/p/MLA19725193,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,26,3293.03,25,500,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],165619784,SALONDELPEINADOR,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,2746,48888,0.07,0.02,0.91,51634,60 days,8988,60 days,0.0043,41,60 days,0.0036,33,60 days,0.0127,121,6,814.2,48.35,7243,8
MLA1219691825,Máquina De Afeitar Gillette Prestobarba3 X 1 Unidad,694240-MLA46989787560_082021,gold_special,https://www.mercadolibre.com.ar/maquina-de-afeitar-gillette-prestobarba3-x-1-unidad/p/MLA19734951,MLA417520,MLA-DISPOSABLE_AND_REFILLABLE_RAZORS,27,524.0,1,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,[],807177490,INTEGRAL IMPORTACIONES,"['normal', 'credits_profile', 'messages_as_seller']",5_green,platinum,795,19968,0.01,0.02,0.97,20763,60 days,6261,60 days,0.001,7,60 days,0.0025,15,60 days,0.0018,12,6,129.56,48.35,7186,1
MLA1156535723,Ampolla Complejo Caviar Hidro-nutritivo X 12u 15ml Fidelite ,963879-MLA44572189098_012021,gold_special,https://www.mercadolibre.com.ar/ampolla-complejo-caviar-hidro-nutritivo-x-12u-15ml-fidelite/p/MLA19538185,MLA29893,MLA-HAIR_TREATMENTS,28,2854.75,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'moderation_penalty', 'supermarket_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",251167705,DISTRIBUIDOR_GLG,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,3444,88266,0.02,0.02,0.96,91710,60 days,13104,60 days,0.003,42,60 days,0.0015,20,60 days,0.0024,33,6,705.84,48.35,7117,5
MLA1272641728,Shampoo Pro-v Essencials Variedad Fragancias Pantene 400ml Formula Liso Extremo,674769-MLA51088520242_082022,gold_special,https://www.mercadolibre.com.ar/shampoo-pro-v-essencials-variedad-fragancias-pantene-400ml-formula-liso-extremo/p/MLA19537969,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,29,629.0,5,1,"['standard_price_by_channel', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],1221717272,ANNA_STEIN,"['normal', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,63,1315,0.07,0.02,0.91,1378,60 days,1223,60 days,0.0054,7,60 days,0.0081,9,60 days,0.0054,7,6,155.52,48.35,7221,0
MLA1254849954,Repuestos De Afeitar Con Aloe Gillette Mach3 Sensitive 4 Und,711664-MLA50011502539_052022,gold_special,https://www.mercadolibre.com.ar/repuestos-de-afeitar-con-aloe-gillette-mach3-sensitive-4-und/p/MLA19806354,MLA416700,MLA-RAZOR_CARTRIDGES,30,2364.46,0,100,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,True,False,['self_service_in'],236205447,LEBURÉ,"['normal', 'eshop', 'developer', 'credits_profile', 'messages_as_seller']",5_green,platinum,1223,23557,0.01,0.02,0.97,24780,60 days,3777,60 days,0.001,4,60 days,0.0049,18,60 days,0.0,2,6,584.61,48.35,7208,5
MLA932237431,Pack X 3u Tintura Shampoo Just For Men Castaño Oscuro,807091-MLA49599924642_042022,gold_special,https://articulo.mercadolibre.com.ar/MLA-932237431-pack-x-3u-tintura-shampoo-just-for-men-castano-oscuro-_JM,MLA361678,MLA-HAIR_DYES_AND_BLEACHES,31,6999.0,500,1,"['loyalty_discount_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],429984939,COMBE ARGENTINA,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,437,14899,0.02,0.0,0.98,15336,60 days,2337,60 days,0.0012,3,60 days,0.0043,10,60 days,0.0,2,6,1730.5,48.35,6729,2
MLA1256877466,Eximia Serum Hyalu Filler Complex 3d Primeras Arrugas 30ml,842217-MLA47309096548_082021,gold_special,https://www.mercadolibre.com.ar/eximia-serum-hyalu-filler-complex-3d-primeras-arrugas-30ml/p/MLA19724815,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,32,5452.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,False,"['MLA-chg-threshold-Feb-23', 'self_service_in']",377840555,FARMACIA SELMA,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,20114,485655,0.04,0.02,0.94,505769,60 days,85379,60 days,0.002,181,60 days,0.0028,235,60 days,0.0056,498,6,1348.01,48.35,7209,4
MLA1146766563,Paco Rabanne Black Xs For Her Edp 80 ml Para  Mujer,789211-MLA52222746608_102022,gold_special,https://www.mercadolibre.com.ar/paco-rabanne-black-xs-for-her-edp-80ml-para-mujer/p/MLA18995901,MLA1271,MLA-PERFUMES,33,30814.0,0,1,"['good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,['mandatory_free_shipping'],439444676,CINTA AZUL.,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,,13,139,0.0,0.0,1.0,152,365 days,139,365 days,0.0,0,365 days,0.0217,3,365 days,0.0,0,6,7618.76,48.35,7076,3
MLA1272640275,Preservativo Maxx Super Lubricado X 3 Un,967018-MLA46545155092_062021,gold_special,https://www.mercadolibre.com.ar/preservativo-maxx-super-lubricado-x-3-un/p/MLA19936336,MLA384750,MLA-CONDOMS,34,238.28,200,50,"['good_quality_picture', 'good_quality_thumbnail', 'supermarket_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",205552326,EXITOYS,"['normal', 'eshop', 'credits_profile', 'messages_as_seller']",5_green,platinum,3770,58764,0.05,0.02,0.93,62534,60 days,9905,60 days,0.002,22,60 days,0.001,11,60 days,0.0015,16,6,58.91,48.35,7221,7
MLA1111303482,Cortadora De Pelo Gadnic Care 1919b Gris Oscuro 220v,979988-MLA48049389012_102021,gold_special,https://www.mercadolibre.com.ar/cortadora-de-pelo-gadnic-care-1919b-gris-oscuro-220v/p/MLA17340722,MLA5411,MLA-HAIR_CLIPPERS,35,14670.0,100,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,['mandatory_free_shipping'],266991559,-MARQUEZDIGITAL11-,"['brand', 'large_seller', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,464,8647,0.03,0.02,0.95,9111,60 days,1349,60 days,0.0118,17,60 days,0.0268,27,60 days,0.0048,7,6,3627.16,48.35,6826,5
MLA773597643,Loción Limpiadora Cetaphil Para Piel Grasa X 237 Ml,962982-MLA53730839740_022023,gold_special,https://articulo.mercadolibre.com.ar/MLA-773597643-locion-limpiadora-cetaphil-para-piel-grasa-x-237-ml-_JM,MLA392392,MLA-SKIN_CARE_SUPPLIES,36,3976.0,500,1,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'supermarket_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",377840555,FARMACIA SELMA,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,20114,485655,0.04,0.02,0.94,505769,60 days,85379,60 days,0.002,181,60 days,0.0028,235,60 days,0.0056,498,6,983.07,48.35,5847,4
MLA1106759697,Pack X100 Protectores Diarios Carefree Todos Los Días  ,753923-MLA53730580060_022023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1106759697-pack-x100-protectores-diarios-carefree-todos-los-dias-_JM,MLA409598,MLA-PANTY_LINERS,37,1666.04,500,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'supermarket_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],608885756,MERCADOLIBRE SUPERMERCADO_AR,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,35034,576394,0.04,0.0,0.96,611428,60 days,52506,60 days,0.001,59,60 days,0.0,0,60 days,0.0,0,6,411.93,48.35,6795,2
MLA909816657,Máquina Para Afeitar Gillette Prestobarba3 4 u,732943-MLA44740297298_012021,gold_special,https://www.mercadolibre.com.ar/maquina-para-afeitar-gillette-prestobarba3-4u/p/MLA16112209,MLA417520,MLA-DISPOSABLE_AND_REFILLABLE_RAZORS,38,1250.5,500,100,"['supermarket_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],610743463,FARMACITY_OFICIAL,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,11814,237259,0.09,0.01,0.9,249073,60 days,27568,60 days,0.0007,21,60 days,0.0,0,60 days,0.0035,103,6,309.19,48.35,6574,2
MLA1149288369,Ampollas Lidherma Dherma Filler Treatment De 20ml 30+ Años,898344-MLA42096655101_062020,gold_special,https://www.mercadolibre.com.ar/ampollas-lidherma-dherma-filler-treatment-de-20ml-30-anos/p/MLA19474758,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,39,2730.0,5,1,"['good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],179447147,GISELAMARIELTARTABINI,"['normal', 'credits_open_market', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,117,2068,0.01,0.0,0.99,2185,60 days,579,60 days,0.0048,3,60 days,0.0303,16,60 days,0.0,1,6,674.99,48.35,7095,5
MLA1105956944, Dolce & Gabbana Pour Homme Dolce & Gabbana Pour Homme Edt 125 ml Para  Hombre,678844-MLA47620118358_092021,gold_special,https://www.mercadolibre.com.ar/dolce-gabbana-pour-homme-dolce-gabbana-pour-homme-edt-125ml-para-hombre/p/MLA6138940,MLA1271,MLA-PERFUMES,40,27840.0,25,1,"['loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,True,True,"['self_service_in', 'mandatory_free_shipping']",402185809,BEAUTY24,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,3817,74208,0.06,0.02,0.92,78025,60 days,8946,60 days,0.0106,101,60 days,0.0263,229,60 days,0.006,57,6,6883.44,48.35,6789,4
MLA896622902,Toallitas Femeninas Nosotras Invisible Tipo Algodón Con Alas 30 u,786559-MLA52186142040_102022,gold_special,https://www.mercadolibre.com.ar/toallitas-femeninas-nosotras-invisible-tipo-algodon-con-alas-30u/p/MLA15947876,MLA409090,MLA-PADS,41,855.0,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'supermarket_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",20908304,TC-TIENDAS-AR,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",5_green,platinum,4458,114941,0.02,0.01,0.97,119399,60 days,18597,60 days,0.0027,53,60 days,0.0118,223,60 days,0.0018,35,6,211.4,48.35,6466,8
MLA922828778,Tela Cinta Médica Transpirable No Tejida De 2.5cm,896918-MLA46195298927_052021,gold_special,https://articulo.mercadolibre.com.ar/MLA-922828778-tela-cinta-medica-transpirable-no-tejida-de-25cm-_JM,MLA394064,MLA-SPORT_AND_MEDICAL_BANDAGES,42,1350.0,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],346228124,INSITU LOGISTICA,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,212,6580,0.02,0.01,0.97,6792,60 days,2257,60 days,0.0042,10,60 days,0.043,91,60 days,0.003,7,6,333.79,48.35,6665,4
MLA1277667776,Idraet Retinol Mask Máscara Anti-edad Colageno Vitamina C ,632389-MLA32147131340_092019,gold_special,https://www.mercadolibre.com.ar/idraet-retinol-mask-mascara-anti-edad-colageno-vitamina-c/p/MLA19965291,MLA392503,MLA-FACE_MASKS,43,2648.0,25,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_in']",65753850,PIMAX.,"['normal', 'eshop', 'developer', 'credits_priority_4', 'credits_profile', 'messages_as_seller']",5_green,platinum,1186,30976,0.02,0.02,0.96,32162,60 days,8406,60 days,0.0014,13,60 days,0.0098,83,60 days,0.0075,66,6,654.72,48.35,7225,13
MLA921734316,Algodon X 500grs Insumos Xxi - Pack X 5 U. ,801031-MLA48264670356_112021,gold_special,https://articulo.mercadolibre.com.ar/MLA-921734316-algodon-x-500grs-insumos-xxi-pack-x-5-u-_JM,MLA413223,MLA-HYDROPHILIC_COTTON,44,4199.0,250,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,['self_service_in'],346228124,INSITU LOGISTICA,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,212,6580,0.02,0.01,0.97,6792,60 days,2257,60 days,0.0042,10,60 days,0.043,91,60 days,0.003,7,6,1038.2,48.35,6657,4
MLA1105967588,Shampoo Garnier Hair Food Banana Fructis Fuerza 300 Ml,672041-MLA50628063179_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1105967588-shampoo-garnier-hair-food-banana-fructis-fuerza-300-ml-_JM,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,45,551.25,250,1,"['supermarket_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],608885756,MERCADOLIBRE SUPERMERCADO_AR,"['brand', 'large_seller', 'credits_profile', 'messages_as_seller']",5_green,platinum,35034,576394,0.04,0.0,0.96,611428,60 days,52506,60 days,0.001,59,60 days,0.0,0,60 days,0.0,0,6,136.3,48.35,6789,2
MLA1162337230,Cicatricure Age Care Reafirmante X 50 Grs,959377-MLA48003434360_102021,gold_pro,https://www.mercadolibre.com.ar/cicatricure-age-care-reafirmante-x-50-grs/p/MLA19561079,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,46,1649.0,0,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,False,[],315104003,FARMASUR SRL,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,gold,133,2000,0.02,0.01,0.97,2133,60 days,282,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,274.83,0.0,7128,4
MLA1264960108,Avon Perfume Femenino Máxima - Edp - 30% Off,928092-MLA43958054838_102020,gold_special,https://www.mercadolibre.com.ar/avon-perfume-femenino-maxima-edp-30-off/p/MLA19772347,MLA1271,MLA-PERFUMES,47,3350.0,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,False,[],150690618,TRUCCHIECREME AVON,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,silver,48,749,0.0,0.0,1.0,797,60 days,83,60 days,0.0,0,60 days,0.0379,3,60 days,0.0,0,6,828.29,48.35,7215,9
MLA873785073,Removedor De Cutícula Las Varano 11ml Uñas Esculpidas,709009-MLA49536452089_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-873785073-removedor-de-cuticula-las-varano-11ml-unas-esculpidas-_JM,MLA416704,MLA-CUTICLE_REMOVERS,48,469.0,500,500,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],314805333,DD2REGALOS,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,platinum,22794,672488,0.05,0.03,0.92,695282,60 days,93700,60 days,0.0049,481,60 days,0.0022,212,60 days,0.0003,37,6,115.96,48.35,6381,4
MLA1322211229,Moroccanoil Repair Mask Mascara 250ml Capilar Reconstructiva,779285-MLA43716160656_102020,gold_special,https://www.mercadolibre.com.ar/moroccanoil-repair-mask-mascara-250ml-capilar-reconstructiva/p/MLA19513493,MLA29893,MLA-HAIR_TREATMENTS,49,14399.0,0,1,"['good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,['mandatory_free_shipping'],114584975,EQUIPOUNO1,"['normal', 'credits_priority_4', 'credits_profile', 'mshops', 'messages_as_seller']",5_green,gold,28,921,0.0,0.0,1.0,949,60 days,183,60 days,0.0,0,60 days,0.0,0,60 days,0.0,0,6,3560.15,48.35,7273,10
MLA1247692899,Crema Corporal Diabet Tx Plus Úrea 5% Caléndula 1% X 200 Ml,825363-MLA50677759896_072022,gold_special,https://www.mercadolibre.com.ar/crema-corporal-diabet-tx-plus-urea-5-calendula-1-x-200-ml/p/MLA19718261,MLA392701,MLA-BODY_SKIN_CARE_PRODUCTS,50,1427.0,0,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],253815004,MAGISTRAL LACROZE,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,471,10554,0.01,0.01,0.98,11025,60 days,1825,60 days,0.0067,13,60 days,0.0268,42,60 days,0.0072,14,6,352.83,48.35,7203,5
MLA1279977115,Acondicionador Nutrition La Puissance Argan 1000ml,695364-MLA53124982360_012023,gold_special,https://www.mercadolibre.com.ar/acondicionador-nutrition-la-puissance-argan-1000ml/p/MLA19880442,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,1,3960.0,4,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,[],276463123,LA.ESQUINA.DEL.PEINADOR.OK,"['normal', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",5_green,platinum,183,2889,0.08,0.03,0.89,3072,60 days,2142,60 days,0.0137,31,60 days,0.08,164,60 days,0.0084,19,6,979.11,48.35,7228,5
MLA822606829,Shampoo/acond Issue Hydrax | Sachets 15ml Caja X1000 - Hotel,618279-MLA46629749320_072021,gold_special,https://articulo.mercadolibre.com.ar/MLA-822606829-shampooacond-issue-hydrax-sachets-15ml-caja-x1000-hotel-_JM,MLA414007,MLA-HAIR_SHAMPOOS_AND_CONDITIONERS,2,22999.0,500,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",224435390,TIENDA_ORFEO,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,1672,54682,0.0,0.0,1.0,56354,60 days,9480,60 days,0.0004,4,60 days,0.0004,4,60 days,0.0,0,6,5686.5,48.35,6089,6
MLA1160114890,Crema Clarificante De Manchas C/ Acido Mandelico Kojico Exel Tipo De Piel Normal,903297-MLA31658883221_082019,gold_special,https://www.mercadolibre.com.ar/crema-clarificante-de-manchas-c-acido-mandelico-kojico-exel-tipo-de-piel-normal/p/MLA19560995,MLA392452,MLA-FACIAL_SKIN_CARE_PRODUCTS,3,1668.55,5,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,False,[],153405793,BELLEZATOTAL PILAR,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",5_green,platinum,220,4874,0.04,0.02,0.94,5094,60 days,1269,60 days,0.0,2,60 days,0.056,70,60 days,0.0045,6,6,412.55,48.35,7123,9
