id,title,thumbnail_id,listing_type_id,permalink,category_id,domain_id,order_backend,price,sold_quantity,available_quantity,tags,shipping__logistic_type,shipping__mode,shipping__store_pick_up,shipping__free_shipping,shipping__tags,seller__id,seller__nickname,seller__car_dealer,seller__tags,seller__car_dealer_logo,seller__seller_reputation__level_id,seller__seller_reputation__power_seller_status,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__completed,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__total,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,installments__quantity,installments__amount,installments__rate,days_remaining,years_active
MLA1117210798,Sobre Bóveda 62% 8gr.  Regulador De Humedad Curado X4 Sobres,722367-MLA48673379348_122021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1117210798-sobre-boveda-62-8gr-regulador-de-humedad-curado-x4-sobres-_JM,MLA407325,MLA-TOOLS,24,3723.61,25,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,False,['self_service_in'],63825492,MOROCCOGROWSHOPS,False,"['normal', 'credits_priority_3', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,213,4064,0.03,0.02,0.95,4277,60 days,687,60 days,0.0,1,60 days,0.0469,32,60 days,0.0,0,6,920.66,48.35,6878,11
MLA1257919086,Sierra Caladora 800 W Daewoo Paralela Soplador Guia Laser !!,749796-MLA51949643461_102022,gold_special,https://www.mercadolibre.com.ar/sierra-caladora-800-w-daewoo-paralela-soplador-guia-laser-/p/MLA19808135,MLA443207,MLA-JIG_SAWS,25,18527.6,3,1,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",188898377,DISTRIBUIDORACOMERCIALSOLFERSA,False,"['normal', 'eshop', 'developer', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,260,4089,0.03,0.01,0.96,4349,60 days,546,60 days,0.0088,5,60 days,0.0095,5,60 days,0.0,2,6,4580.95,48.35,7210,7
MLA910484934,Tornillos Niveladores Ilva X 1500 Unidades,823543-MLA47518969960_092021,gold_special,https://articulo.mercadolibre.com.ar/MLA-910484934-tornillos-niveladores-ilva-x-1500-unidades-_JM,MLA401912,MLA-TILE_LEVELER_SPACERS,26,8550.0,500,5000,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,['mandatory_free_shipping'],448486603,ALRICLUCILA,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,223,5651,0.0,0.0,1.0,5874,60 days,764,60 days,0.0,0,60 days,0.0,0,60 days,0.0049,4,6,2113.99,48.35,6579,3
MLA916930662,Taladro Percutor Eléctrico De 13mm Total Tools Tg1061336 650w 220v - 240v 50hz/60hz,834952-MLA44738263341_012021,gold_special,https://www.mercadolibre.com.ar/taladro-percutor-electrico-de-13mm-total-tools-tg1061336-650w-220v-240v-50hz60hz/p/MLA15808025,MLA5232,MLA-ELECTRIC_DRILLS,27,20270.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",243229286,FERRETERIA FERNOLUZ,False,"['normal', 'credits_priority_2', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,4958,123182,0.03,0.03,0.94,128140,60 days,16880,60 days,0.0052,93,60 days,0.0123,204,60 days,0.0017,30,6,5011.76,48.35,7237,6
MLA1127245891,Kit Sacabollo Repara Abolladuras Autos Motos,726789-MLA49375763081_032022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1127245891-kit-sacabollo-repara-abolladuras-autos-motos-_JM,MLA372032,MLA-TOOL_AND_CONSTRUCTION_SUPPLIES,28,9028.0,250,1,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",161901507,IKO SHOP,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,9017,144398,0.03,0.03,0.94,153415,60 days,35862,60 days,0.0076,291,60 days,0.0039,142,60 days,0.0,3,6,2232.17,48.35,6952,8
MLA1110408034,Set Juego Kit Herramientas Manuales + 100 Piezas Con Maletín,998895-MLA48119625729_112021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1110408034-set-juego-kit-herramientas-manuales-100-piezas-con-maletin-_JM,MLA372028,MLA-COMBINED_TOOL_SETS,29,14500.0,500,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",680351041,IMPOCASA,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,416,8342,0.03,0.02,0.95,8758,60 days,1677,60 days,0.0033,6,60 days,0.0023,4,60 days,0.0033,6,6,3585.12,48.35,6820,2
MLA784211202,Pinpointer Md 700 Detector De Metales Pin Pointer Gp Sumergi,913598-MLA53116924033_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-784211202-pinpointer-md-700-detector-de-metales-pin-pointer-gp-sumergi-_JM,MLA30811,MLA-METAL_DETECTORS,30,10232.0,500,1,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",308446699,TOTALDETECTOR2112,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,132,1953,0.03,0.0,0.97,2085,60 days,657,60 days,0.0,2,60 days,0.0014,1,60 days,0.0,0,6,2529.86,48.35,5907,4
MLA1151962763,Sopladora Daewoo Daeb600  Eléctrica 600w 240v,894529-MLA51520827443_092022,gold_special,https://www.mercadolibre.com.ar/sopladora-daewoo-daeb600-electrica-600w-240v/p/MLA15297896,MLA440800,MLA-ELECTRIC_BLOWERS,31,13470.0,100,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",474275915,OSBORNDISTRIBUIDORA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,3500,53633,0.04,0.03,0.93,57133,60 days,8352,60 days,0.0101,90,60 days,0.0086,68,60 days,0.0049,44,6,3330.46,48.35,7106,3
MLA1148910032,Taladro Percutor Inalámbrico De 13mm Bosch Gsb 180-li 18v + Accesorios Con Maletín De Transporte + 2 Baterías 2.0ah Y Cargador 220v,801584-MLA49653590982_042022,gold_pro,https://www.mercadolibre.com.ar/taladro-percutor-inalambrico-de-13mm-bosch-gsb-180-li-18v-accesorios-con-maletin-de-transporte-2-baterias-20ah-y-cargador-220v/p/MLA18462315,MLA5232,MLA-ELECTRIC_DRILLS,32,97776.0,25,1,"['good_quality_thumbnail', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,['mandatory_free_shipping'],539783831,IDOS.COM,False,"['normal', 'credits_profile', 'messages_as_seller']",,5_green,platinum,388,7662,0.02,0.01,0.97,8050,60 days,2830,60 days,0.0043,13,60 days,0.0007,2,60 days,0.003,9,6,16296.0,0.0,7092,2
MLA1127639449,Rotomartillo Stanley Sthr1232k Amarillo Y Negro Frecuencia De 50hz Con 1250w De Potencia 220v,689398-MLA46177883493_052021,gold_special,https://www.mercadolibre.com.ar/rotomartillo-stanley-sthr1232k-amarillo-y-negro-frecuencia-de-50hz-con-1250w-de-potencia-220v/p/MLA15379221,MLA48869,MLA-HAMMER_DRILLS,33,50000.0,25,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",432501842,FAST-STORE ARGENTINA,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1816,34498,0.01,0.01,0.98,36314,60 days,4430,60 days,0.0049,23,60 days,0.0035,16,60 days,0.0021,10,6,12362.5,48.35,7069,3
MLA1105913764,Set Juego De Llaves Tubos Y Puntas 108 Piezas En Valija Cr-v,642695-MLA47694570901_092021,gold_special,https://articulo.mercadolibre.com.ar/MLA-1105913764-set-juego-de-llaves-tubos-y-puntas-108-piezas-en-valija-cr-v-_JM,MLA372028,MLA-COMBINED_TOOL_SETS,34,21000.0,50,1,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",drop_off,me2,False,True,['mandatory_free_shipping'],247394518,AZUL-IMPORTACIONES,False,"['normal', 'credits_priority_3', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,646,9064,0.09,0.04,0.87,9710,60 days,2630,60 days,0.0039,11,60 days,0.0037,10,60 days,0.001,3,6,5192.25,48.35,6789,5
MLA925669051,Cepillo Eléctrico De Mano Total Tools Tl1108236 82mm 220v - 240v Turquesa,950823-MLA42807828650_072020,gold_special,https://www.mercadolibre.com.ar/cepillo-electrico-de-mano-total-tools-tl1108236-82mm-220v-240v-turquesa/p/MLA15402645,MLA30771,MLA-ELECTRIC_HAND_PLANERS,35,23999.0,50,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",243229286,FERRETERIA FERNOLUZ,False,"['normal', 'credits_priority_2', 'credits_profile', 'eshop', 'mshops', 'messages_as_seller']",,5_green,platinum,4958,123182,0.03,0.03,0.94,128140,60 days,16880,60 days,0.0052,93,60 days,0.0123,204,60 days,0.0017,30,6,5933.75,48.35,7237,6
MLA1264898468,Sierra Caladora 400w Con Velocidad Variable - Corte Diagonal,809023-MLA45014815515_022021,gold_special,https://www.mercadolibre.com.ar/sierra-caladora-400w-con-velocidad-variable-corte-diagonal/p/MLA19808134,MLA443207,MLA-JIG_SAWS,36,7997.0,1,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",143700494,AB-DISTRIBUIDORA,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1628,27366,0.02,0.01,0.97,28994,60 days,4666,60 days,0.006,30,60 days,0.0043,19,60 days,0.006,30,6,1977.26,48.35,7216,9
MLA865336823,Lija Al Agua Pack X 10 Unidades Grano 60 A 320 Sinteplast Mm,931222-MLA43433880331_092020,gold_special,https://articulo.mercadolibre.com.ar/MLA-865336823-lija-al-agua-pack-x-10-unidades-grano-60-a-320-sinteplast-mm-_JM,MLA48896,MLA-SANDPAPERS,37,899.0,5000,500,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],83417473,PINTURERIASMM,False,"['brand', 'large_seller', 'eshop', 'mshops', 'developer', 'credits_profile', 'messages_as_seller']",,5_green,platinum,19683,301617,0.03,0.02,0.95,321300,60 days,51875,60 days,0.0076,425,60 days,0.0517,1689,60 days,0.0034,193,6,222.28,48.35,6333,13
MLA1323555627,Taladro Percutor Eléctrico De 13mm Black+decker Hd650k 650w + Accesorios Con Maletín De Transporte 220v 50hz,625859-MLA40763758065_022020,gold_special,https://www.mercadolibre.com.ar/taladro-percutor-electrico-de-13mm-blackdecker-hd650k-650w-accesorios-con-maletin-de-transporte-220v-50hz/p/MLA15451991,MLA5232,MLA-ELECTRIC_DRILLS,38,17240.0,25,1,"['extended_warranty_eligible', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",xd_drop_off,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",1230840549,TITAN SELLER,False,"['normal', 'mshops', 'messages_as_seller']",,5_green,,39,1169,0.0,0.0,1.0,1208,60 days,1169,60 days,0.0,1,60 days,0.0034,4,60 days,0.0,0,6,4262.59,48.35,7274,0
MLA704652292,Pestañadora Excentrica Refrigeracion Con Embrague Cortadora,663492-MLA50750512932_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-704652292-pestanadora-excentrica-refrigeracion-con-embrague-cortadora-_JM,MLA372028,MLA-COMBINED_TOOL_SETS,39,24990.0,500,50,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",58928309,NORFRIG REPUESTOS,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,6399,99773,0.01,0.01,0.98,106172,60 days,19377,60 days,0.0048,100,60 days,0.0101,186,60 days,0.0015,31,6,6178.78,48.35,6402,18
MLA1185201070,Cepillo Eléctrico De Mano Makita Kp0800 82mm 220v Azul,605519-MLA42820859733_072020,gold_special,https://www.mercadolibre.com.ar/cepillo-electrico-de-mano-makita-kp0800-82mm-220v-azul/p/MLA11347575,MLA30771,MLA-ELECTRIC_HAND_PLANERS,40,39480.0,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",cross_docking,me2,False,True,['mandatory_free_shipping'],238666642,FORMULA-100,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,798,13339,0.04,0.01,0.95,14137,60 days,2679,60 days,0.0024,7,60 days,0.0053,14,60 days,0.007,20,6,9761.43,48.35,7160,6
MLA1223592713,Rotomartillo Hamilton Hrm004 Naranja Con 1300w De Potencia 220v-240v,846584-MLA46170766175_052021,gold_special,https://www.mercadolibre.com.ar/rotomartillo-hamilton-hrm004-naranja-con-1300w-de-potencia-220v-240v/p/MLA17227690,MLA48869,MLA-HAMMER_DRILLS,41,28824.52,5,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'mandatory_free_shipping']",1117193007,BUYONLINE ARGENTINA,False,"['normal', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,447,7461,0.02,0.01,0.97,7908,60 days,1747,60 days,0.0,2,60 days,0.0078,14,60 days,0.0,1,6,7126.86,48.35,7189,0
MLA930225066,Juego De Llaves Torx 9 Piezas T 10 A T 50 Cortas Blister,874657-MLA47295858462_082021,gold_special,https://articulo.mercadolibre.com.ar/MLA-930225066-juego-de-llaves-torx-9-piezas-t-10-a-t-50-cortas-blister-_JM,MLA413410,MLA-WRENCH_SETS,42,1199.0,500,100,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,"['fulfillment', 'self_service_out']",13647702,LIBERCAM,False,"['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller']",,5_green,platinum,51193,844185,0.05,0.02,0.93,895378,60 days,125253,60 days,0.0077,1032,60 days,0.0001,23,60 days,0.0,2,6,296.45,48.35,6718,11
MLA1121628612,Taladro Percutor Eléctrico De 13mm Dewalt Dwd024 710w + Accesorios 220v 50hz,661498-MLA51013359322_082022,gold_special,https://www.mercadolibre.com.ar/taladro-percutor-electrico-de-13mm-dewalt-dwd024-710w-accesorios-220v-50hz/p/MLA10102628,MLA5232,MLA-ELECTRIC_DRILLS,43,23654.5,5,1,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,['mandatory_free_shipping'],217144672,GRUPO 365,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,170,4218,0.01,0.02,0.97,4388,60 days,555,60 days,0.0069,4,60 days,0.0248,13,60 days,0.0103,6,6,5848.58,48.35,6914,6
MLA1140674992,Kit De Herramientas Manuales 113pzs Set Acero Inoxidable,705429-MLA50727577553_072022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1140674992-kit-de-herramientas-manuales-113pzs-set-acero-inoxidable-_JM,MLA372028,MLA-COMBINED_TOOL_SETS,44,13949.0,500,50,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",37133205,SALES COM,False,"['brand', 'large_seller', 'eshop', 'mshops', 'developer', 'credits_profile', 'messages_as_seller']",,5_green,platinum,49371,706813,0.05,0.03,0.92,756184,60 days,113015,60 days,0.0053,644,60 days,0.004,466,60 days,0.004,488,6,3448.89,48.35,7036,19
MLA1111003444,Mecha Copa Diamantada 42mm Vidrio Porcelanato Cerámica,890864-MLA53484685557_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1111003444-mecha-copa-diamantada-42mm-vidrio-porcelanato-ceramica-_JM,MLA372115,MLA-DRILL_BITS,45,2695.0,100,1,"['loyalty_discount_eligible', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,False,['fulfillment'],286130434,INOMAX,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,773,16050,0.05,0.02,0.93,16823,60 days,2961,60 days,0.0019,6,60 days,0.0009,3,60 days,0.0,0,6,666.34,48.35,6824,5
MLA911600976,Hidrolavadora Eléctrica Philco Mjphi117 Negra Y Verde De 1400w Con 70bar De Presión Máxima 220v - 50hz,637388-MLA40590345518_012020,gold_special,https://www.mercadolibre.com.ar/hidrolavadora-electrica-philco-mjphi117-negra-y-verde-de-1400w-con-70bar-de-presion-maxima-220v-50hz/p/MLA15300775,MLA30840,MLA-ELECTRIC_PRESSURE_WASHERS,46,19490.0,500,250,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,True,"['self_service_in', 'mandatory_free_shipping']",184198511,TIENDASUR.,False,"['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,6427,128463,0.02,0.02,0.96,134890,60 days,23990,60 days,0.0054,138,60 days,0.0936,2020,60 days,0.0022,58,6,4818.9,48.35,6683,5
MLA1292492175,Taladro Percutor Inalámbrico De 10mm Energy Ddi10/1/12 C1 12v 220v 50hz/60hz,826141-MLA47857513894_102021,gold_special,https://www.mercadolibre.com.ar/taladro-percutor-inalambrico-de-10mm-energy-ddi10112-c1-12v-220v-50hz60hz/p/MLA18514164,MLA5232,MLA-ELECTRIC_DRILLS,47,13990.0,5,1,"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",drop_off,me2,False,True,['mandatory_free_shipping'],6833203,MUNDO ANIMAL9DJ,False,"['normal', 'credits_profile', 'messages_as_seller']",,,,0,2,0.0,0.0,1.0,2,365 days,2,365 days,0.0,0,365 days,0.0,2,365 days,0.0,0,6,3459.03,48.35,7244,15
MLA681124592,Brazo Pinza Mano Extensible Metalica Objetos 90 Cm Largo,864694-MLA50514683861_062022,gold_special,https://articulo.mercadolibre.com.ar/MLA-681124592-brazo-pinza-mano-extensible-metalica-objetos-90-cm-largo-_JM,MLA412520,MLA-TOOL_AND_CONSTRUCTION_SUPPLIES,48,1689.99,500,50,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",cross_docking,me2,False,False,['self_service_in'],208653264,BAGDAD.PRODUCTOS,False,"['normal', 'credits_priority_4', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,1541,24194,0.01,0.02,0.97,25735,60 days,4392,60 days,0.0109,51,60 days,0.0035,14,60 days,0.003,14,6,417.85,48.35,5299,6
MLA1245913631,Set Juego Kit  Herramientas Manuales 50 Pzas Maletin Salkor,923501-MLA52446795668_112022,gold_special,https://articulo.mercadolibre.com.ar/MLA-1245913631-set-juego-kit-herramientas-manuales-50-pzas-maletin-salkor-_JM,MLA372028,MLA-COMBINED_TOOL_SETS,49,10373.04,250,150,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",225492818,SALKOR,False,"['brand', 'large_seller', 'mshops', 'credits_profile', 'messages_as_seller']",,5_green,platinum,2148,40273,0.02,0.03,0.95,42421,60 days,3386,60 days,0.0044,16,60 days,0.0067,22,60 days,0.0019,7,6,2564.73,48.35,7202,6
MLA1149167513,Multimetro Profesional 113c Pinza Amperometrica Buscapolo,741904-MLA53162621838_012023,gold_special,https://articulo.mercadolibre.com.ar/MLA-1149167513-multimetro-profesional-113c-pinza-amperometrica-buscapolo-_JM,MLA30810,MLA-MULTIMETERS,50,9100.64,500,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",fulfillment,me2,False,True,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",221909209,ADMA DISTRIBUIDORA,False,"['normal', 'eshop', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,2490,77975,0.01,0.01,0.98,80465,60 days,12182,60 days,0.0025,32,60 days,0.0018,22,60 days,0.0012,16,6,2250.13,48.35,7095,6
MLA1119774988,Taladro Percutor Eléctrico De 13mm Makita M8100b 710w 220v,894563-MLA48168041960_112021,gold_special,https://www.mercadolibre.com.ar/taladro-percutor-electrico-de-13mm-makita-m8100b-710w-220v/p/MLA18446326,MLA5232,MLA-ELECTRIC_DRILLS,1,24100.0,250,1,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",drop_off,me2,False,True,['mandatory_free_shipping'],253480319,ELECTRICIDADSEGADOSAELECTR,False,"['normal', 'credits_profile', 'mshops', 'messages_as_seller']",,5_green,platinum,176,3709,0.07,0.01,0.92,3885,60 days,506,60 days,0.0,2,60 days,0.0039,2,60 days,0.0,1,6,5958.72,48.35,6900,5
